UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,11,2023,53,4328088,2159083,2169005,1688404,1647440,267653,299226,26210,25064,137644,154595,5143,5095,34029,37585,1717193,1678939,278513,312360,40771,41057,150659,168979,9116,9325,1775820,1798620,1344684,1317691,252189,281744,14430,14718,134101,150972,3861,3864,26555,29631,1366889,1342262,259927,291357,25150,26782,145377,163381,7148,7382,383263,370385,343720,329749,15464,17482,11780,10346,3543,3623,1282,1231,7474,7954,350304,336677,18586,21003,15621,14275,5282,5598,1968,1943
R,11,2023,54,4132889,2056334,2076555,1616684,1586740,249098,280464,24497,23913,129412,146085,5042,4905,31601,34448,1643484,1615623,258800,292097,38342,39062,141504,159149,8768,8774,1693940,1724042,1291460,1272319,234580,264162,13635,14125,126071,142632,3832,3766,24362,27038,1311889,1294773,241214,272514,23773,25564,136539,153898,6894,6966,362394,352513,325224,314421,14518,16302,10862,9788,3341,3453,1210,1139,7239,7410,331595,320850,17586,19583,14569,13498,4965,5251,1874,1808
R,11,2023,55,4020934,1998740,2022194,1569995,1543746,244313,275274,24132,23213,126142,142856,4549,4673,29609,32432,1594946,1570752,253265,286150,37424,37723,137383,154973,8029,8466,1650563,1683951,1257599,1242027,230095,259358,13430,13893,123098,139668,3411,3542,22930,25463,1276694,1262955,236226,267121,23305,24935,132853,150215,6294,6709,348177,338243,312396,301719,14218,15916,10702,9320,3044,3188,1138,1131,6679,6969,318252,307797,17039,19029,14119,12788,4530,4758,1735,1757
R,11,2023,56,3990188,1975618,2014570,1562466,1548592,241822,275509,23085,23036,115413,131619,4665,4567,28167,31247,1586191,1574597,250185,286143,36086,37394,125922,142835,7952,8240,1641837,1686944,1262613,1256094,228219,260031,13148,14184,112456,128637,3530,3505,21871,24493,1280787,1276229,233929,267587,22871,25172,121578,138278,6320,6593,333781,327626,299853,292498,13603,15478,9937,8852,2957,2982,1135,1062,6296,6754,305404,298368,16256,18556,13215,12222,4344,4557,1632,1647
R,11,2023,57,4015880,1982565,2033315,1568543,1566235,245315,280278,22978,22974,113487,128630,4627,4640,27615,30558,1591517,1591586,253636,290538,36013,37374,123574,139477,8022,8239,1656801,1712993,1275887,1280152,231896,265323,13295,14374,110630,125632,3548,3601,21545,23911,1293534,1299750,237565,272599,23243,25392,119331,134950,6425,6607,325764,320322,292656,286083,13419,14955,9683,8600,2857,2998,1079,1039,6070,6647,297983,291836,16071,17939,12770,11982,4243,4527,1597,1632
R,11,2023,58,4151279,2042920,2108359,1620436,1628630,252126,289559,23769,23795,114077,130425,4684,4648,27828,31302,1643662,1654562,260276,299823,37210,38780,124112,141450,8084,8374,1720123,1790292,1330715,1344858,238673,274472,14115,15181,111231,127406,3655,3660,21734,24715,1348594,1365056,244274,281812,24326,26846,119935,136916,6514,6796,322797,318067,289721,283772,13453,15087,9654,8614,2846,3019,1029,988,6094,6587,295068,289506,16002,18011,12884,11934,4177,4534,1570,1578
R,11,2023,59,4285504,2099365,2186139,1676769,1702290,253121,293037,23679,24173,113433,130672,4514,4678,27849,31289,1699938,1728143,260988,302938,37522,39819,123410,141489,7945,8372,1790940,1875018,1399836,1424277,240351,278399,14408,15771,110734,127868,3541,3700,22070,25003,1417976,1444670,245818,285516,25170,28242,119415,137258,6424,6842,308425,311121,276933,278013,12770,14638,9271,8402,2699,2804,973,978,5779,6286,281962,283473,15170,17422,12352,11577,3995,4231,1521,1530
R,11,2023,60,4295711,2101867,2193844,1683364,1715418,248055,286670,23300,23670,115259,132436,4282,4565,27607,31085,1706403,1741063,255692,296375,37222,39255,125074,143087,7592,8289,1806898,1894154,1418665,1447868,235710,272667,14497,15485,112645,129652,3352,3616,22029,24866,1436856,1468112,241029,279674,25433,27942,121235,138858,6163,6759,294969,299690,264699,267550,12345,14003,8803,8185,2614,2784,930,949,5578,6219,269547,272951,14663,16701,11789,11313,3839,4229,1429,1530
R,11,2023,61,4295886,2095855,2200031,1687375,1731328,244158,284526,22693,23567,110143,125459,4364,4527,27122,30624,1710091,1756476,251461,294111,36275,39294,119843,135845,7725,8160,1812762,1911107,1432894,1473133,232553,271418,14248,15540,107661,122777,3485,3614,21921,24625,1451064,1493123,237644,278332,25120,28194,116192,131779,6381,6655,283093,288924,254481,258195,11605,13108,8445,8027,2482,2682,879,913,5201,5999,259027,263353,13817,15779,11155,11100,3651,4066,1344,1505
R,11,2023,62,4278810,2082366,2196444,1692178,1741949,236933,279318,22050,23411,100350,117595,4124,4213,26731,29958,1714497,1766522,244041,288594,35776,39116,109854,127595,7358,7788,1816782,1922940,1453585,1497476,225977,266837,14192,15940,98056,115056,3339,3378,21633,24253,1471439,1517138,230988,273599,25214,28717,106387,123736,6103,6393,265584,273504,238593,244473,10956,12481,7858,7471,2294,2539,785,835,5098,5705,243058,249384,13053,14995,10562,10399,3467,3859,1255,1395
R,11,2023,63,4251041,2063522,2187519,1669771,1728324,237897,279902,21701,23217,103633,122643,4150,4230,26370,29203,1691887,1752230,244862,288854,35339,38578,112871,132420,7289,7693,1803282,1918031,1435981,1487109,227219,267723,13936,15914,101317,120096,3350,3430,21479,23759,1453812,1506322,232167,274313,24957,28443,109484,128599,6002,6384,260240,269488,233790,241215,10678,12179,7765,7303,2316,2547,800,800,4891,5444,238075,245908,12695,14541,10382,10135,3387,3821,1287,1309
R,11,2023,64,4131624,1998468,2133156,1625627,1693320,226481,270312,20529,21928,96962,115808,3880,3898,24989,27890,1646514,1716257,232875,278773,33558,36941,105887,124886,6848,7104,1760745,1883736,1412004,1470386,216647,258809,13536,15086,94862,113479,3164,3190,20532,22786,1429045,1488903,221219,265049,24168,27426,102752,121416,5691,5922,237723,249420,213623,222934,9834,11503,6993,6842,2100,2329,716,708,4457,5104,217469,227354,11656,13724,9390,9515,3135,3470,1157,1182
R,11,2023,65,4059665,1954723,2104942,1595025,1676347,216816,261049,19007,21053,96543,116126,3636,3794,23696,26573,1614748,1698102,222972,269045,31654,35512,104743,124778,6357,6779,1734917,1868935,1397914,1465137,207333,250120,12684,14722,94568,113988,2966,3128,19452,21840,1413958,1482843,211716,256038,23084,26700,101820,121536,5283,5703,219806,236007,197111,211210,9483,10929,6323,6331,1975,2138,670,666,4244,4733,200790,215259,11256,13007,8570,8812,2923,3242,1074,1076
R,11,2023,66,4014236,1924348,2089888,1575907,1671254,208928,255763,18914,20467,93990,112957,3449,3641,23160,25806,1595171,1692444,214943,263491,31415,34969,101887,120937,6153,6568,1713286,1861163,1386379,1466228,200106,245274,12592,14475,92167,111024,2853,2967,19189,21195,1402190,1483436,204488,250966,22942,26550,99233,117966,5175,5461,211062,228725,189528,205026,8822,10489,6322,5992,1823,1933,596,674,3971,4611,192981,209008,10455,12525,8473,8419,2654,2971,978,1107
R,11,2023,67,3857191,1838237,2018954,1508422,1613412,196572,246378,17705,19638,90544,111126,3243,3469,21751,24931,1526593,1633904,202176,253789,29567,33758,97834,118838,5751,6279,1641808,1802575,1332213,1419744,188214,236366,11864,13942,88806,109068,2664,2919,18047,20536,1347157,1436441,192245,241820,21722,25753,95309,115790,4838,5324,196429,216379,176209,193668,8358,10012,5841,5696,1738,2058,579,550,3704,4395,179436,197463,9931,11969,7845,8005,2525,3048,913,955
R,11,2023,68,3721292,1763775,1957517,1451496,1570036,183757,232466,16791,18536,87988,109717,3058,3409,20685,23353,1468684,1589069,189046,239483,28166,31675,94891,117003,5463,6054,1577815,1749354,1284330,1383062,175886,223157,11402,13243,86349,107836,2560,2820,17288,19236,1298562,1398532,179714,228334,20944,24224,92541,114222,4654,5092,185960,208163,167166,186974,7871,9309,5389,5293,1639,1881,498,589,3397,4117,170122,190537,9332,11149,7222,7451,2350,2781,809,962
R,11,2023,69,3606030,1699890,1906140,1406333,1536131,172178,222191,15528,17514,83791,104970,2856,3205,19204,22129,1422321,1554171,177053,228705,26277,30129,90119,111723,5024,5770,1529218,1711273,1252404,1360561,165007,213717,10825,12747,82368,103204,2392,2663,16222,18381,1265789,1375337,168609,218566,19981,23389,88036,109165,4301,4893,170672,194867,153929,175570,7171,8474,4703,4767,1423,1766,464,542,2982,3748,156532,178834,8444,10139,6296,6740,2083,2558,723,877
R,11,2023,70,3428389,1607045,1821344,1338311,1477588,156185,206258,14303,16124,77816,97833,2625,2866,17805,20675,1353199,1494503,160527,212249,24466,28015,83560,104174,4642,5248,1452230,1641254,1198748,1315149,149611,198378,10024,11791,76538,96296,2223,2399,15086,17241,1211297,1329076,152778,202846,18711,21867,81704,101901,3999,4488,154815,180090,139563,162439,6574,7880,4279,4333,1278,1537,402,467,2719,3434,141902,165427,7749,9403,5755,6148,1856,2273,643,760
R,11,2023,71,3319498,1549068,1770430,1295488,1439691,145601,196928,13208,15297,75893,96549,2528,2803,16350,19162,1309092,1455414,149644,202427,22527,26547,81158,102238,4441,5025,1405445,1601020,1165807,1286692,139577,189511,9373,11290,74644,95066,2172,2352,13872,16109,1177245,1299753,142561,193688,17372,20926,79378,100061,3848,4269,143623,169410,129681,152999,6024,7417,3835,4007,1249,1483,356,451,2478,3053,131847,155661,7083,8739,5155,5621,1780,2177,593,756
R,11,2023,72,3132097,1453109,1678988,1220380,1368453,135468,187469,12322,14254,67397,88420,2196,2517,15346,17875,1233103,1383129,139212,192651,21351,24961,72189,93468,3999,4547,1319039,1520573,1098835,1225424,130006,180488,8899,10533,66298,87029,1890,2115,13111,14984,1109625,1237550,132827,184407,16668,19722,70611,91462,3487,3887,134070,158415,121545,143029,5462,6981,3423,3721,1099,1391,306,402,2235,2891,123478,145579,6385,8244,4683,5239,1578,2006,512,660
R,11,2023,73,2952061,1360522,1591539,1133934,1289558,129271,178588,11813,13560,68624,90423,2199,2371,14681,17039,1146163,1303389,132912,183621,20397,23564,73183,95532,3903,4363,1235032,1438737,1020415,1151493,124019,171828,8614,10014,67572,89076,1861,2028,12551,14298,1030794,1162969,126750,175625,16030,18590,71673,93538,3391,3747,125490,152802,113519,138065,5252,6760,3199,3546,1052,1347,338,343,2130,2741,115369,140420,6162,7996,4367,4974,1510,1994,512,616
R,11,2023,74,2845484,1307283,1538201,1097850,1256097,117645,166394,11062,12633,65073,84690,2112,2363,13541,16024,1109120,1269185,120881,171061,19166,22213,69195,89230,3712,4201,1192054,1397363,993336,1128460,112997,160290,8139,9484,64130,83517,1805,2012,11647,13600,1002972,1139453,115462,163868,15201,17828,67817,87514,3214,3633,115229,140838,104514,127637,4648,6104,2923,3149,943,1173,307,351,1894,2424,106148,129732,5419,7193,3965,4385,1378,1716,498,568
R,11,2023,75,2760917,1265001,1495916,1069390,1231226,109470,156518,10263,11984,61303,78725,1917,2229,12658,15234,1079898,1243801,112570,160814,17842,21138,65113,83047,3382,3943,1158284,1363397,972574,1111057,105118,150936,7655,9049,60428,77583,1643,1918,10866,12854,981522,1121553,107492,154190,14254,16981,63831,81364,2948,3416,106717,132519,96816,120169,4352,5582,2608,2935,875,1142,274,311,1792,2380,98376,122248,5078,6624,3588,4157,1282,1683,434,527
R,11,2023,76,2848751,1308471,1540280,1124447,1293029,102305,145860,10159,11380,57037,72883,1811,1998,12712,15130,1135140,1305639,105304,150073,18048,20719,60600,76963,3265,3641,1206870,1413224,1032011,1177382,98415,140606,7590,8711,56237,71821,1563,1721,11054,12983,1041264,1188103,100730,143884,14577,16903,59413,75448,2867,3193,101601,127056,92436,115647,3890,5254,2569,2669,800,1062,248,277,1658,2147,93876,117536,4574,6189,3471,3816,1187,1515,398,448
R,11,2023,77,2271531,1034478,1237053,883955,1030794,80828,118885,8210,9487,49542,63650,1598,1714,10345,12523,892687,1041165,83241,122304,14436,16897,52549,67275,2846,3189,947762,1125351,805046,929250,77413,114096,6089,7225,48891,62708,1392,1479,8931,10593,812552,937931,79244,116688,11576,13630,51574,65906,2493,2794,86716,111702,78909,101544,3415,4789,2121,2262,651,942,206,235,1414,1930,80135,103234,3997,5616,2860,3267,975,1369,353,395
R,11,2023,78,1903060,850474,1052586,720938,870794,69801,105887,6903,8333,42793,55221,1369,1570,8670,10781,728177,879711,71857,108842,12025,14696,45406,58352,2481,2850,774640,952318,651831,779459,66879,101723,5123,6270,42182,54407,1181,1352,7444,9107,657995,786921,68431,103946,9593,11755,44514,57164,2169,2480,75834,100268,69107,91335,2922,4164,1780,2063,611,814,188,218,1226,1674,70182,92790,3426,4896,2432,2941,892,1188,312,370
R,11,2023,79,1825655,809892,1015763,690327,845394,63854,98949,6379,7686,39956,51903,1184,1426,8192,10405,697219,854002,65749,101887,11288,13873,42361,54854,2220,2690,742378,923677,628729,761384,61177,95266,4827,5815,39468,51125,1037,1230,7140,8857,634698,768648,62639,97514,9197,11218,41634,53719,1967,2364,67514,92086,61598,84010,2677,3683,1552,1871,488,778,147,196,1052,1548,62521,85354,3110,4373,2091,2655,727,1135,253,326
R,11,2023,80,1822235,801372,1020863,691556,862074,59388,94500,5830,7326,35996,45851,1088,1217,7514,9895,697936,870337,61040,97177,10464,13318,38065,48539,2054,2385,739685,934172,635119,782942,56991,90996,4506,5584,35518,45190,963,1053,6588,8407,640703,789921,58271,93003,8661,10818,37363,47547,1829,2100,61687,86691,56437,79132,2397,3504,1324,1742,478,661,125,164,926,1488,57233,80416,2769,4174,1803,2500,702,992,225,285
R,11,2023,81,1599541,695690,903851,596729,758496,52209,84792,5217,6497,33841,44331,906,1150,6788,8585,602420,765635,53780,87137,9387,11728,35770,46671,1703,2116,641207,825498,546902,686817,50068,81653,4063,4958,33449,43730,787,976,5938,7364,551867,692899,51289,83444,7785,9565,35175,45806,1492,1841,54483,78353,49827,71679,2141,3139,1154,1539,392,601,119,174,850,1221,50553,72736,2491,3693,1602,2163,595,865,211,275
R,11,2023,82,1376209,590001,786208,504695,658046,44475,74790,4618,5673,29546,39027,812,977,5855,7695,509624,664452,45788,76858,8159,10366,31275,41161,1520,1840,541830,717112,460615,594687,42614,72101,3591,4401,29191,38485,720,825,5099,6613,464894,600162,43615,73700,6750,8531,30728,40356,1350,1593,48171,69096,44080,63359,1861,2689,1027,1272,355,542,92,152,756,1082,44730,64290,2173,3158,1409,1835,547,805,170,247
R,11,2023,83,1228286,517780,710506,439629,591368,39998,69129,4104,5267,27972,36881,771,930,5306,6931,444062,597133,41198,71031,7264,9381,29613,38831,1419,1765,473403,645129,398978,531504,38291,66492,3163,4064,27626,36378,681,772,4664,5919,402866,536382,39226,67947,5975,7657,29110,38109,1267,1514,44377,65377,40651,59864,1707,2637,941,1203,346,503,90,158,642,1012,41196,60751,1972,3084,1289,1724,503,722,152,251
R,11,2023,84,1089613,452998,636615,385377,531237,34453,61135,3488,4619,24503,32417,601,864,4576,6343,389248,536500,35508,62837,6177,8389,25878,34227,1164,1641,414082,578092,349756,477632,32904,58765,2701,3552,24215,31970,515,736,3991,5437,353112,482136,33715,60045,5089,6865,25456,33564,1027,1413,38916,58523,35621,53605,1549,2370,787,1067,288,447,86,128,585,906,36136,54364,1793,2792,1088,1524,422,663,137,228
R,11,2023,85,1000173,409332,590841,349299,495450,30137,55123,3163,4327,22022,29587,585,762,4126,5592,352780,500121,31064,56633,5631,7605,23274,31201,1065,1418,374663,537073,317492,446195,28822,52946,2480,3359,21753,29197,504,628,3612,4748,320526,450136,29536,54094,4684,6218,22878,30608,933,1196,34669,53768,31807,49255,1315,2177,683,968,269,390,81,134,514,844,32254,49985,1528,2539,947,1387,396,593,132,222
R,11,2023,86,869088,349165,519923,297238,434581,25828,48885,2670,3763,19340,26955,491,682,3598,5057,300314,438795,26657,50275,4803,6678,20431,28416,900,1310,318926,472250,269428,390884,24696,46981,2088,2909,19128,26572,423,570,3163,4334,272126,394467,25336,48051,4003,5475,20112,27865,786,1128,30239,47673,27810,43697,1132,1904,582,854,212,383,68,112,435,723,28188,44328,1321,2224,800,1203,319,551,114,182
R,11,2023,87,762059,300289,461770,255394,386363,22167,43430,2318,3292,16864,23713,419,576,3127,4396,258031,390016,22862,44649,4121,5855,17857,24977,803,1080,273927,419458,231129,347456,21135,41770,1841,2547,16686,23407,366,499,2770,3779,233455,350572,21677,42714,3462,4786,17595,24539,713,949,26362,42312,24265,38907,1032,1660,477,745,178,306,53,77,357,617,24576,39444,1185,1935,659,1069,262,438,90,131
R,11,2023,88,673333,259358,413975,220713,346118,19071,38873,1994,2973,14546,21444,364,508,2670,4059,222947,349477,19682,39951,3529,5311,15380,22658,718,983,236488,376039,199630,311252,18222,37398,1573,2293,14384,21161,327,423,2352,3512,201594,314143,18700,38242,2953,4363,15131,22236,645,844,22870,37936,21083,34866,849,1475,421,680,162,283,37,85,318,547,21353,35334,982,1709,576,948,249,422,73,139
R,11,2023,89,569526,214767,354759,182793,297379,15516,32900,1610,2459,12232,18193,333,434,2283,3394,184749,300214,16037,33823,2888,4409,12968,19220,614,839,196054,322869,165489,267989,14861,31701,1278,1893,12097,17953,292,377,2037,2956,167235,270447,15277,32432,2442,3619,12757,18871,546,739,18713,31890,17304,29390,655,1199,332,566,135,240,41,57,246,438,17514,29767,760,1391,446,790,211,349,68,100
R,11,2023,90,478595,175547,303048,149341,253420,12383,27791,1343,2067,10361,16445,275,368,1844,2957,150892,255872,12795,28583,2377,3758,10979,17323,507,752,160582,276289,135512,228728,11846,26764,1075,1628,10260,16255,242,325,1647,2589,136895,230864,12176,27393,2009,3139,10828,17046,449,671,14965,26759,13829,24692,537,1027,268,439,101,190,33,43,197,368,13997,25008,619,1190,368,619,151,277,58,81
R,11,2023,91,420106,149421,270685,127273,227023,10376,24252,1114,1832,8827,14618,227,326,1604,2634,128631,229218,10762,24984,1995,3338,9353,15380,436,659,136803,247157,115574,205284,9946,23374,888,1445,8734,14454,204,289,1457,2311,116804,207202,10271,23974,1695,2795,9221,15129,396,583,12618,23528,11699,21739,430,878,226,387,93,164,23,37,147,323,11827,22016,491,1010,300,543,132,251,40,76
R,11,2023,92,347624,120201,227423,103313,192622,7576,18896,869,1483,6982,12028,176,250,1285,2144,104404,194411,7872,19486,1565,2709,7425,12654,345,514,109967,208183,93786,174810,7261,18216,687,1156,6924,11901,158,220,1151,1880,94763,176372,7509,18690,1311,2256,7328,12458,307,455,10234,19240,9527,17812,315,680,182,327,58,127,18,30,134,264,9641,18039,363,796,254,453,97,196,38,59
R,11,2023,93,296265,98725,197540,84241,166257,6404,16608,734,1279,6116,11230,157,237,1073,1929,85147,167871,6651,17129,1340,2368,6464,11801,300,481,90262,180614,76366,150555,6128,16026,594,1007,6068,11124,142,208,964,1694,77181,151964,6329,16438,1143,1985,6387,11636,274,426,8463,16926,7875,15702,276,582,140,272,48,106,15,29,109,235,7966,15907,322,691,197,383,77,165,26,55
R,11,2023,94,228441,72664,155777,61954,131190,4547,13066,564,998,4624,8783,119,202,856,1538,62677,132451,4749,13517,1047,1860,4899,9231,232,403,66493,142928,56237,119285,4341,12613,457,797,4586,8688,108,181,764,1364,56883,120400,4507,12981,894,1574,4833,9091,209,363,6171,12849,5717,11905,206,453,107,201,38,95,11,21,92,174,5794,12051,242,536,153,286,66,140,23,40
R,11,2023,95,182605,55623,126982,47353,106831,3432,10508,441,822,3639,7332,75,154,683,1335,47922,107937,3591,10887,831,1584,3862,7719,166,334,51058,116892,43106,97548,3287,10128,360,657,3618,7252,68,134,619,1173,43622,98510,3421,10438,719,1343,3824,7600,146,296,4565,10090,4247,9283,145,380,81,165,21,80,7,20,64,162,4300,9427,170,449,112,241,38,119,20,38
R,11,2023,96,139566,40650,98916,34349,83110,2522,8135,307,654,2893,5863,61,116,518,1038,34783,83968,2646,8414,587,1271,3066,6153,132,252,37496,91427,31406,76190,2432,7858,259,531,2873,5811,55,102,471,935,31802,76961,2538,8090,517,1098,3031,6074,117,222,3154,7489,2943,6920,90,277,48,123,20,52,6,14,47,103,2981,7007,108,324,70,173,35,79,15,30
R,11,2023,97,102963,28519,74444,23966,62405,1785,6073,238,501,2095,4570,39,102,396,793,24297,63071,1885,6308,454,949,2225,4786,95,201,26341,69029,21945,57403,1717,5872,204,415,2082,4531,35,93,358,715,22244,58002,1798,6070,401,824,2200,4729,84,182,2178,5415,2021,5002,68,201,34,86,13,39,4,9,38,78,2053,5069,87,238,53,125,25,57,11,19
R,11,2023,98,74106,19442,54664,16133,45458,1213,4463,165,365,1628,3651,29,78,274,649,16361,45993,1282,4656,315,724,1724,3835,68,164,18001,50792,14803,41881,1169,4322,139,301,1618,3627,26,72,246,589,15009,42368,1226,4490,273,634,1703,3789,60,147,1441,3872,1330,3577,44,141,26,64,10,24,3,6,28,60,1352,3625,56,166,42,90,21,46,8,17
R,11,2023,99,52135,13066,39069,10674,32389,837,3189,116,285,1219,2691,18,54,202,461,10840,32760,891,3335,231,553,1290,2818,42,114,12129,36426,9805,29936,808,3094,102,246,1211,2673,17,48,186,429,9958,30281,856,3224,209,499,1277,2789,38,105,937,2643,869,2453,29,95,14,39,8,18,1,6,16,32,882,2479,35,111,22,54,13,29,4,9
R,11,2023,100,89293,20077,69216,15691,55627,1280,5828,210,549,2450,6100,42,119,404,993,16019,56422,1401,6164,427,1107,2587,6368,107,266,18750,65107,14478,51837,1233,5677,188,490,2436,6073,38,111,377,919,14786,52573,1342,5979,392,1012,2564,6319,96,243,1327,4109,1213,3790,47,151,22,59,14,27,4,8,27,74,1233,3849,59,185,35,95,23,49,11,23
R,12,2023,999,335754720,166149873,169604847,125746048,126625774,22083719,23845375,2282160,2237784,10389044,11205084,460063,447654,5188839,5243176,130390822,131295403,24491755,26321707,3723575,3735679,12329546,13129735,902962,892151,132914541,137095782,96884651,98438648,20361511,22081220,1201894,1235496,10033291,10851409,329334,324715,4103860,4164294,100558551,102145792,22248429,24031242,2204463,2298907,11675280,12479079,674439,672753,33235332,32509065,28861397,28187126,1722208,1764155,1080266,1002288,355753,353675,130729,122939,1084979,1078882,29832271,29149611,2243326,2290465,1519112,1436772,654266,650656,228523,219398
R,12,2023,0,3649908,1865057,1784851,1287301,1228081,302502,294391,33992,32597,107166,101281,7349,6925,126747,121576,1403868,1339871,372665,361828,57669,55379,153970,146014,16048,15192,1354067,1291969,874340,829385,263536,256605,12328,11730,99315,93902,4071,3917,100477,96430,967280,918555,319987,310896,27240,26102,137945,130849,10365,9914,510990,492882,412961,398696,38966,37786,21664,20867,7851,7379,3278,3008,26270,25146,436588,421316,52678,50932,30429,29277,16025,15165,5683,5278
R,12,2023,1,3680039,1879992,1800047,1295144,1235806,304188,296325,34448,33074,111080,105189,7474,7062,127658,122591,1412537,1348506,374764,364205,58291,56047,158312,150419,16234,15398,1362749,1301016,877199,832282,264797,258144,12366,11757,103123,97668,4178,3997,101086,97168,970688,922113,321485,312725,27331,26204,142119,135060,10515,10043,517243,499031,417945,403524,39391,38181,22082,21317,7957,7521,3296,3065,26572,25423,441849,426393,53279,51480,30960,29843,16193,15359,5719,5355
R,12,2023,2,3680030,1880439,1799591,1292319,1232131,304829,296759,34740,33398,113298,107496,7443,7032,127810,122775,1409847,1345001,375417,364671,58581,56382,160670,152872,16209,15370,1366133,1303427,877391,831586,265491,258642,12417,11880,105395,99949,4205,4032,101234,97338,971002,921565,322171,313240,27375,26332,144560,137505,10554,10089,514306,496164,414928,400545,39338,38117,22323,21518,7903,7547,3238,3000,26576,25437,438845,423436,53246,51431,31206,30050,16110,15367,5655,5281
R,12,2023,3,3684743,1883421,1801322,1292425,1232869,306234,296915,35352,33867,117123,110880,7076,6684,125211,120107,1407583,1343316,375510,363470,58587,56240,163509,155243,15633,14832,1375734,1313168,880581,836760,269052,261053,13052,12572,109308,103344,4316,4013,99425,95426,972522,924987,324784,314648,27693,26676,147763,140145,10549,9959,507687,488154,411844,396109,37182,35862,22300,21295,7815,7536,2760,2671,25786,24681,435061,418329,50726,48822,30894,29564,15746,15098,5084,4873
R,12,2023,4,3794618,1938389,1856229,1342962,1282179,304772,297621,36620,35107,121460,114577,7374,6925,125201,119820,1458033,1392296,373819,363899,59869,57518,168066,158894,15974,15054,1428962,1364374,928603,881504,268600,262671,14052,13645,113454,106955,4561,4272,99692,95327,1020696,969551,324210,316059,28809,27852,152258,143818,10902,10261,509427,491855,414359,400675,36172,34950,22568,21462,8006,7622,2813,2653,25509,24493,437337,422745,49609,47840,31060,29666,15808,15076,5072,4793
R,12,2023,5,3853942,1968909,1885033,1363979,1301819,308699,301786,37170,35483,124720,117547,7484,7024,126857,121374,1480563,1413348,378607,368867,60761,58201,171959,162460,16188,15272,1451390,1385818,942424,894621,272376,266631,14206,13766,116668,109868,4653,4354,101063,96578,1035767,983804,328697,320661,29170,28169,156056,147266,11076,10428,517519,499215,421555,407198,36323,35155,22964,21717,8052,7679,2831,2670,25794,24796,444796,429544,49910,48206,31591,30032,15903,15194,5112,4844
R,12,2023,6,3940744,2016237,1924507,1398073,1331320,314048,305618,37156,35057,130879,122752,7590,7158,128491,122602,1516096,1443992,384258,373237,61205,58136,179106,168094,16542,15553,1489589,1417483,964989,914184,278880,271499,15077,14338,123068,115252,4878,4524,102697,97686,1059745,1004377,335588,326057,30476,29040,163448,153042,11552,10714,526648,507024,433084,417136,35168,34119,22079,20719,7811,7500,2712,2634,25794,24916,456351,439615,48670,47180,30729,29096,15658,15052,4990,4839
R,12,2023,7,4054404,2072682,1981722,1450176,1381471,314198,307504,36617,35398,133889,125839,7635,7266,130167,124244,1569779,1495675,384578,375191,61331,59103,183098,172234,16773,15850,1531965,1461621,1002368,950900,279089,273420,15785,15211,125951,118372,4890,4620,103882,99098,1098251,1042420,335801,328014,31653,30408,167124,157124,11690,10978,540717,520101,447808,430571,35109,34084,20832,20187,7938,7467,2745,2646,26285,25146,471528,453255,48777,47177,29678,28695,15974,15110,5083,4872
R,12,2023,8,4101642,2096025,2005617,1473120,1404200,318771,311099,35866,34788,131020,123699,7466,7288,129782,124543,1592427,1518686,388939,379044,60769,58617,179767,170017,16557,15913,1551195,1480040,1019493,967236,283937,277067,16151,15395,123233,116294,4737,4626,103644,99422,1115201,1059061,340541,331932,32208,30703,164021,155002,11507,11043,544830,525577,453627,436964,34834,34032,19715,19393,7787,7405,2729,2662,26138,25121,477226,459625,48398,47112,28561,27914,15746,15015,5050,4870
